credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,debt_to_income,loan_to_income
1.457903708149622,-0.7577220493426663,0.18482366535811023,-1.3632339438174448,-0.9911529273910707,-0.874456850712295,1.3111862504504828,1.2052656439441596
-0.2618293595585726,0.5971176401727544,-0.07976006388189141,1.0353350374021726,0.28374431822812146,1.0254503365705787,-0.4067377448932102,-0.40271849123162656
2.0311480640523536,-0.3681043562960922,1.1978206157450668,-0.32321071841303856,-0.35370430458147467,-1.1856485451810415,1.6639283555011306,-0.20633505247545186
2.0311480640523536,0.8407682526843473,2.221386348685626,0.7882868149498385,-0.9911529273910707,-0.3831015436563794,1.7964521712906396,0.27520132899356864
2.0311480640523536,-0.192357629704131,1.265005986805242,-0.5847281367719706,0.9211929410377176,-0.055531338952435644,2.039890620157313,0.6799237696758281
-0.2618293595585726,-1.4225103391692173,-0.5989509917071094,-1.5861712342099512,0.28374431822812146,0.5832305602202547,0.0013600912724261586,-0.32102502014593975
-0.8350737154613042,-0.7538235906721439,-0.8937233223647997,-1.273386381449854,0.9211929410377176,-0.30120899248039346,-0.7383210330598747,0.9418163558981457
0.3114149963441589,-0.42422716246866926,-0.02864762443715927,-1.0379584672996802,-2.266050173010263,-0.28483048224519625,0.5931419317498736,1.208946729967398
0.3114149963441589,-0.7740391319874212,-0.028789390831023092,0.339661497233682,2.19609018665691,-0.5141296255379568,-0.15674510321215845,-1.8420389103299246
0.3114149963441589,4.456028327811582,1.8352429522149665,3.043020471080053,0.28374431822812146,0.5504735397498602,0.4265699632135607,1.9326009888720832
2.0311480640523536,1.154540080356068,2.3794288223,0.617256451677876,-2.266050173010263,-1.13651301447545,2.086469156829848,1.0271747109652578
2.0311480640523536,1.9477410776374202,2.242201683314362,1.0015386359731124,-0.9911529273910707,-0.3175875027155906,1.6588190726196475,1.6357845070300832
-0.2618293595585726,1.6578906568196956,0.8596762823411925,2.418608633648751,0.28374431822812146,0.7797726830426209,-0.02788772718638267,-0.4221409660116318
-0.8350737154613042,-0.5160013783449872,-0.4275336299777922,-0.34291746506134413,-0.9911529273910707,-0.3667230334211822,-0.3715048157905136,-0.4851155620150272
2.0311480640523536,0.3295046593696051,1.8515008296297073,0.1472079384451075,-1.628601550200667,-1.0873774837698584,1.9711268374417203,0.3733551297618064
-0.8350737154613042,-0.3386686648020923,-1.1200760976875106,-0.87576797704122,-0.35370430458147467,1.3038850105689308,-1.197381393715071,1.0051352281617756
-0.8350737154613042,-0.17073244632583526,-0.6638117220609933,-0.14215073301335626,0.28374431822812146,1.0745858672761703,-0.7195103471378167,-0.10520771989391457
2.0311480640523536,-0.23470411891732065,1.7946026629810972,-0.22985245341371896,-1.628601550200667,-1.1037559940050556,2.3020372028973197,-0.0882802465018234
-0.2618293595585726,1.0896907676138796,0.11497498869775019,0.9575577972309837,-0.35370430458147467,2.0572964813880015,-0.2135168606742234,0.42433611097994045
-0.8350737154613042,-0.01708033947700867,-1.2208863564607444,-0.4360545793430204,-0.9911529273910707,-0.6615362176547316,-1.3710956979409767,0.7565795273901873
-0.8350737154613042,-1.1614926635249363,-0.5985822012598558,-0.413712855519957,-0.35370430458147467,1.0090718263353815,-0.5669940104720218,-1.7628435538168412
-0.8350737154613042,-0.10350463440897678,-0.5560587365460371,0.43019897079909514,0.9211929410377176,0.09187525316433903,-0.7228286839012638,-0.7911671819460349
-0.8350737154613042,-1.4293234093245657,-0.8985740574727523,-1.7613646767123254,0.28374431822812146,-0.13742389012842157,-0.5369558791631434,0.18603838421387517
-0.2618293595585726,-0.3038865015696892,-0.19069594496831568,-0.32566200759548364,0.28374431822812146,0.19014631457552217,-0.07977309902434265,-0.06723800437257314
-0.2618293595585726,0.24840244969725309,-0.16164846186438706,0.20015827760918384,0.28374431822812146,0.5504735397498602,-0.24957269445870256,0.14173494969563122
0.8846593522468904,0.19443888949187155,1.22468094013102,0.6485265351552286,0.28374431822812146,0.6323660909258462,0.9490137043005714,-0.5653565954303909
0.3114149963441589,1.1335795437217264,0.33360668780927877,0.570183655098556,-0.9911529273910707,-1.4149476884738021,0.12269227808441223,1.0695001024524815
-0.2618293595585726,-0.560780029828969,-0.4862691635754601,-0.10294034361983621,0.28374431822812146,-0.8253213200067034,-0.5198523773233944,-0.9343104975480475
-0.8350737154613042,-0.9216763310257526,-0.978493892439485,0.2811527277079141,2.19609018665691,1.4676701129209027,-1.1382330317893277,-2.044273932857768
2.0311480640523536,-0.13160147653394347,1.4158462714265323,-0.5033918049274534,0.28374431822812146,0.41944545786828275,2.1447241852510137,0.6445915410592282
1.457903708149622,-1.0640000649967445,0.7844965857928312,-0.15250003287126007,1.5586415638473137,1.4185345822153113,1.009754319392769,-1.8677551894702196
0.8846593522468904,-0.6822708033298462,0.3377482884072225,-0.7312810579790491,-0.9911529273910707,-0.03915282871723846,0.8899587227282594,-0.16800461949750814
-0.8350737154613042,0.6641733770759167,-0.40382820911902423,0.98415458777867,0.28374431822812146,-0.6615362176547316,-0.6825889708376432,-0.24378230075880708
-0.8350737154613042,0.875076838105573,-0.6224045482739029,0.3026465382431704,0.28374431822812146,0.6323660909258462,-0.7665946607583448,1.0856590162789257
-0.2618293595585726,0.07610570314759971,-0.30739921409176824,-0.37955237881110476,0.9211929410377176,1.0090718263353815,-0.2046231621001485,0.8405923340604301
-0.2618293595585726,0.09586908235367998,-0.1723733253257298,0.05578740629775703,0.9211929410377176,-0.9891064223586753,-0.21105157126652152,0.08885053824906299
-0.2618293595585726,-0.7690469871275079,-0.46804707347141467,-1.283127114290999,-0.9911529273910707,0.059118232693944665,0.0324473139485582,0.9247578126650176
-0.8350737154613042,-0.35347857922681336,-0.784448255550936,-0.5910314952363034,0.28374431822812146,-0.61240068694914,-0.7655823680164342,0.32402710023080805
-0.2618293595585726,0.11864531402271955,0.15186994787979838,0.5163972004328692,0.9211929410377176,0.9435577853945928,-0.036163957114412795,-0.525610853615253
0.8846593522468904,-0.09741124234459045,0.4279485011914939,-0.620836350767642,-0.35370430458147467,-0.43223707436197095,0.9234140437072693,0.9787625958538366
0.8846593522468904,0.9854268132939937,1.2486106884848631,0.5081239056573513,-0.9911529273910707,-0.07190984918763284,1.0585189052480348,0.926390476492554
0.3114149963441589,0.6720448707939025,0.5026839800131426,0.2961936578000125,0.28374431822812146,1.3693990515097196,0.41719587864325214,0.7404720844640327
-0.8350737154613042,-1.6545895389172562,-1.2610029185361074,-1.7603813891061315,-0.35370430458147467,0.878043744453804,-1.3710956979409767,-0.682918562084547
-0.2618293595585726,-0.07885118228246786,-0.013319786885596615,0.7849665883923399,0.9211929410377176,1.0909643775113673,-0.2813618842094466,-1.1506373822666838
0.3114149963441589,-1.1705547486193546,0.4492394204091752,0.8344014218576078,0.28374431822812146,0.41944545786828275,0.1304972847901066,-2.879974715744074
-0.8350737154613042,-1.810908818357441,-0.9253882547604818,-1.4333905043929134,0.28374431822812146,-0.12104537989322439,-0.7409987189977659,-1.9673414349765823
-0.8350737154613042,-0.40243776358073563,-0.7227543575361993,0.017807955700232324,0.9211929410377176,-1.2020270554162387,-0.8215790291427901,-0.7942537999595528
-0.8350737154613042,-1.0381832164504283,-0.8388768765988305,-1.225095382712361,-0.35370430458147467,0.19014631457552217,-0.6580262926099902,-0.031932606898248166
1.457903708149622,-0.1005033863224071,1.6288953867820477,0.9394924102877582,0.9211929410377176,-0.17018091059881596,1.1519028478692412,-1.3378370602265952
0.8846593522468904,-0.5080396040605467,0.7115065943843765,0.3503575003720293,-0.35370430458147467,-1.5623542805905768,0.6066752518933464,-1.3919153847351324
-0.8350737154613042,-0.7709048777775915,-0.8134954002810207,-1.1184516110601779,-0.35370430458147467,0.09187525316433903,-0.6529123898030502,0.4676610051036939
0.3114149963441589,1.6429456750747884,0.43405584668630925,1.1533266262790094,2.19609018665691,0.09187525316433903,0.006091708757597195,0.9632778526569681
-0.2618293595585726,-0.41951188201122114,-0.21861843603901526,0.3455313073945361,0.28374431822812146,-0.43223707436197095,-0.3557466795378488,-1.2331707650977146
-0.8350737154613042,-0.6787798886645899,-0.669586234848089,-0.9383327802411746,-1.628601550200667,0.9599362956297899,-0.4876852770763938,0.28054410271287483
-0.8350737154613042,-0.14627126414448577,-0.920422825887691,-0.5836534341664149,-0.9911529273910707,-1.0873774837698584,-0.9535945060518703,0.7830342098091986
2.0311480640523536,0.8442815130952495,2.238899659587318,0.39673031343785764,-0.35370430458147467,0.026361212223550288,2.1455407394379358,0.871522874274282
-0.8350737154613042,0.12648958244122918,-1.221772259749903,-0.4652999936057376,-0.9911529273910707,-0.17018091059881596,-1.3710956979409767,1.1334660349263916
-0.2618293595585726,-0.14366199912015076,-0.1056183942197432,0.8086542650770208,0.9211929410377176,-0.02277431848204127,-0.3734802718324971,-1.2753251087423019
-0.2618293595585726,-1.2459906686698266,-0.6257049755356122,-0.5638687239016656,0.28374431822812146,-1.677003852236957,-0.5564456486949266,-1.7587149162048044
1.457903708149622,-0.9122872523164182,0.623458452855511,-0.5105729587146184,0.9211929410377176,-0.15380240036361875,1.0951884781604997,-1.082495224908388
-0.8350737154613042,-0.4695462857542832,-0.9983944001181063,-0.388744497374287,0.28374431822812146,-0.02277431848204127,-1.0874479604042409,-0.31017186840340705
0.3114149963441589,-0.20118812263543084,0.19565313562673828,-0.2841953955341454,0.28374431822812146,0.3375529066922968,0.38154597050566114,0.07439490563801576
-0.8350737154613042,-0.6511392301350498,-0.7542114390355662,-1.083691447243787,0.28374431822812146,-0.3667230334211822,-0.5669952773644125,0.7111326257155872
0.3114149963441589,-0.12650021948746445,0.10312639099227928,-0.3123096607962953,0.28374431822812146,1.4349130924505082,0.28224393876757287,0.28072902715021
-0.2618293595585726,1.6427534679322744,-0.0670140346355438,0.48833791813512956,-0.35370430458147467,1.926268399506424,-0.24485668566770355,2.0573973359495517
-0.8350737154613042,1.038628902012216,-0.3593684676669327,1.2522377853602675,-0.9911529273910707,-0.4486155845971681,-0.6910049765112382,-0.02066115677947539
-0.2618293595585726,-0.9668493563063689,-0.158672393751991,-0.315349351900091,0.9211929410377176,-0.4649940948323653,-0.04421715286299892,-1.4736169560873145
0.8846593522468904,1.224871899599838,1.439776263203918,0.8302393738166995,-0.35370430458147467,0.2556603555163109,1.0445248715374882,0.8094799106370598
-0.2618293595585726,-0.8790599428585225,-0.805346065251072,-1.4442570276429003,0.28374431822812146,0.43582396810347995,-0.5035545437138363,1.079820498832999
-0.8350737154613042,-0.951730059821973,-0.5118507090983416,-0.4914733196454592,-1.628601550200667,0.07549674292914185,-0.427923955972439,-1.1986273108752232
-0.2618293595585726,1.436451110739974,0.438456465053297,1.7897800259017007,0.9211929410377176,0.15738929410512778,-0.17110226767774403,-0.08612799639441658
2.0311480640523536,0.34660107838428406,2.4793783037051353,0.5404219672761006,0.9211929410377176,-0.0063958082468440845,2.253353146374801,-0.179694539479942
2.0311480640523536,0.587999501247815,2.1322970393056595,0.4284440080510085,-0.9911529273910707,0.9435577853945928,2.0078445566104475,0.3843895618346813
-0.8350737154613042,-0.6073775701091296,-0.8675476528497423,-1.145670402039089,1.5586415638473137,-0.9891064223586753,-0.7349173889033314,1.0016353576897787
-0.2618293595585726,-0.607484675433643,-0.35563467755418426,0.06543045165237475,2.19609018665691,0.04273972245874748,-0.41964371645022,-1.2418745928176749
1.457903708149622,0.7285009564910878,1.248161103344629,0.03859269018609211,-1.628601550200667,-1.7097608727073514,1.3972452357869538,1.3085728094057403
-0.8350737154613042,-0.4016082246110002,-0.6514944253265547,-0.7821197186937672,0.9211929410377176,1.2547494798633392,-0.5189949087944432,0.6227520809320136
-0.2618293595585726,-2.19409160420074,-0.9599761339013356,-2.485352502959146,0.28374431822812146,0.32117439645709966,-0.09273866327852079,-0.7163145494945579
-0.8350737154613042,-0.8832648636185462,-0.7738353752350055,0.18898245291099758,0.9211929410377176,0.37030992716269123,-0.9080020183299251,-1.886144614502379
-0.8350737154613042,1.0376314915721203,-1.174201739974801,1.1050966563909463,-0.9911529273910707,1.0254503365705787,-1.3710956979409767,0.15606584963179695
-0.8350737154613042,-1.1375706039468207,-0.7792304159683544,-1.1114541931811974,0.9211929410377176,0.2392818452811137,-0.5980595906832273,-0.5749577533945291
-0.8350737154613042,1.1701792274994232,-1.0319572088101934,2.0590902231952852,-0.9911529273910707,-1.6442468317665628,-1.2898007725248766,-0.6720888378824285
-0.2618293595585726,1.6772506772170048,0.7065485224967847,2.2820691310185555,0.9211929410377176,0.6323660909258462,-0.09885366682567175,-0.27770534561755444
-0.8350737154613042,-0.31942597668137995,-1.039985722756983,-1.0190845124884629,0.28374431822812146,-0.03915282871723846,-1.0513486322394052,1.4390370485870945
-0.8350737154613042,1.155644747129284,-0.0020330152528160077,1.1338689173860608,-0.9911529273910707,1.320263520804128,-0.36295185177254596,0.29005553048824273
-0.2618293595585726,-1.2455241078193562,-0.7193124581056036,-1.214169416827969,0.9211929410377176,0.7142586421018321,-0.4529940797687451,-0.6642369449398527
-0.8350737154613042,-0.44875353591257905,-1.1116683638798124,0.6226515637833681,0.9211929410377176,0.353931416927494,-1.2964425011644425,-1.5736812855782385
-0.2618293595585726,-0.3165455460653871,-0.1555117098984294,0.003115915549376931,0.9211929410377176,1.4349130924505082,-0.1725382653914723,-0.610614505211184
-0.8350737154613042,0.22461347386364483,-0.6462665185929325,0.37324110679211264,-0.9911529273910707,-0.3175875027155906,-0.8044213177901329,-0.15575729364152566
0.3114149963441589,1.6269877522896057,1.141528080823224,1.3616461695816322,-0.9911529273910707,-0.6287791971843372,0.5221403050110481,0.6602533205512437
-0.8350737154613042,-1.3217792298064381,-1.1599869103677065,-1.3311562847299567,0.28374431822812146,-0.30120899248039346,-1.2088884613007733,-0.6324691543537341
-0.8350737154613042,-0.41212179738256327,-1.1691895509513803,0.24837371052034618,-1.628601550200667,0.28841737598670525,-1.338133870880305,-1.1069303441813922
-0.2618293595585726,0.4250085331080675,-0.2478879335095832,0.5068241541782864,0.28374431822812146,-0.18655942083401314,-0.43071837833784177,-0.003819319719786686
-0.8350737154613042,-0.14058662909375827,-0.7199898780054614,-0.29417980703979835,-0.9911529273910707,-1.152891524710647,-0.7527419634293678,0.21815195747600824
-0.2618293595585726,0.7424445740518477,0.10716004746128487,0.3004185005898969,-0.35370430458147467,0.17376780434032496,-0.00019417727822647717,0.8569170873129023
-0.8350737154613042,0.13316137981053766,-0.5972972240169321,0.8796321476276321,0.28374431822812146,0.5504735397498602,-0.8394465699832554,-0.9240800625782115
-0.8350737154613042,2.5697841216762964,0.00585651201553517,2.848658669163328,0.28374431822812146,0.4685809885738743,-0.6632975472989194,0.18423865394172295
-0.2618293595585726,0.026896579084769032,-0.6388567835121436,-0.4080960466555262,0.9211929410377176,-0.4649940948323653,-0.6206806364779244,0.7939329542746048
-0.8350737154613042,-0.9409048271599669,-0.5518943939902087,-0.9483150784572069,-0.9911529273910707,1.9917824404472126,-0.2994975389120414,-0.3820516049631543
-0.2618293595585726,0.30207902016135385,0.30680089634470903,0.28240415253583784,-0.35370430458147467,-1.3166766270626191,0.2175307789903389,0.11150178389025908
-0.8350737154613042,-0.6020130450800264,-1.0970424143764201,-0.5071288371840292,-0.35370430458147467,0.615987580690649,-1.203010996907,-0.3961162073373048
2.0311480640523536,-0.16625476168211822,1.0522259119185553,-0.7063487939616055,-0.9911529273910707,-1.496840239649788,1.8899627669021752,1.0159273798515047
-0.2618293595585726,-0.4165628455034589,-0.5499071136695339,-0.8977754577071487,0.9211929410377176,-0.8580783404770977,-0.31968054109327215,0.8612963984790589
-0.8350737154613042,-1.3239774966800264,-0.6859861573086128,-1.3574405415045532,-0.9911529273910707,0.5177165192794659,-0.321073031000438,-0.5782987530313899
2.0311480640523536,1.421845867313053,4.444621967311061,1.959760544923389,-0.35370430458147467,-0.4813726050675625,2.713407603093705,-0.27546150813523496
-0.2618293595585726,-0.04733912667161569,-0.2368205381974943,-0.08266531422621137,0.28374431822812146,0.07549674292914185,-0.23430037910616383,0.03992103538034402
-0.2618293595585726,0.2035804777954563,0.10751604320426006,0.32759165070213764,0.9211929410377176,-0.7434287688307175,-0.010436164992618043,-0.12747518275600825
0.8846593522468904,1.1151200469243112,2.2410114570979394,1.6856717076617638,-1.628601550200667,-0.07190984918763284,1.2415535504631041,-0.38836267061677804
0.3114149963441589,1.0324641499130958,1.053058480912927,1.1289123328417834,-1.628601550200667,-0.8416998302419006,0.5473581808981363,0.11902655380720867
-0.8350737154613042,0.18705099872190628,-1.2195128811675948,-0.3907134519092123,-0.9911529273910707,-1.1692700349458442,-1.3710956979409767,1.1017308820874843
0.3114149963441589,-0.3274887256231349,0.31625282235203417,0.2871752402636215,1.5586415638473137,-1.758896403412943,0.22533087372506036,-1.003946823503839
-0.8350737154613042,-0.5582359962891129,-0.7296425278911132,-1.4115177172406848,0.28374431822812146,-0.874456850712295,-0.37419967521796493,2.000951872953024
2.0311480640523536,0.10250182423985874,1.9419833124231787,-0.2065121163921611,-0.9911529273910707,-0.7270502585955203,2.45369619453551,0.5554690710847916
-0.8350737154613042,1.3045437225781527,-1.0449374677491878,0.37842892085831026,-1.628601550200667,-0.8089428097715062,-1.215471481978323,1.6931763783344096
0.3114149963441589,-1.4183671329455467,-0.5741874274558154,-1.741771601986093,0.28374431822812146,-1.3658121577682105,0.1905130902841265,0.16304510136147884
-0.8350737154613042,-0.6408324968166623,-0.6888084587000676,-0.8109137794143108,-0.35370430458147467,0.17376780434032496,-0.563965544024741,0.09580691192256023
2.0311480640523536,-0.5507193847943553,0.7989892222006698,-1.131496173747124,-0.9911529273910707,0.5668520499850574,2.072034021534063,1.1217654409584885
0.3114149963441589,0.8851315592277637,0.4602875169213548,0.1791639226615909,0.9211929410377176,-0.41585856412677374,0.43207888323344107,1.3283444314961437
0.3114149963441589,-1.2221847340050973,-0.6941047347911592,-1.4700832521014897,1.5586415638473137,1.2875065003337336,-0.2718200963984201,0.03580505720674201
-0.8350737154613042,-1.7060136678170663,-0.7770099067130641,-1.6491726717950386,-1.628601550200667,0.4849594988090715,-0.3323872609804756,-1.1646395117713642
-0.2618293595585726,-0.04520583583803964,-0.11276507493412996,0.0940211299588185,0.9211929410377176,-1.6442468317665628,-0.15852282928906494,-0.2333898110958858
-0.8350737154613042,-0.9976632462019738,-1.2150023844523887,-0.24181306223787855,0.28374431822812146,0.19014631457552217,-1.3710956979409767,-1.6297625008068424
-0.8350737154613042,2.366419157804745,-0.12091514129307036,1.5997691698710692,-0.35370430458147467,-0.7106717483603231,-0.5592075532020332,1.3341272817920937
0.8846593522468904,0.17862642398357648,0.7031863308201327,-0.2558777558438746,-1.628601550200667,-0.39948005389157654,0.9896370261829721,0.8056806320524081
-0.8350737154613042,-0.05456958179502332,-0.7728356243121718,1.240882205764291,0.28374431822812146,1.221992459392945,-1.0369096937940099,-1.5438562205390265
-0.2618293595585726,-1.3064882203056154,-0.7621590202485711,-0.8558862975289048,0.9211929410377176,-0.874456850712295,-0.6589359203815974,-1.4872786492538876
-0.8350737154613042,-0.8595566858576298,-0.9669519081558606,-1.512253182321561,-0.35370430458147467,1.0745858672761703,-0.7946930952238953,1.3744212937004245
2.0311480640523536,0.6489479307139909,2.2412990869609244,0.37674191429707465,-0.35370430458147467,0.5504735397498602,2.1668066651168294,0.5690036109717764
0.8846593522468904,-1.567828500436132,-0.1383038731661643,-1.6502760021378347,0.28374431822812146,-1.3494336475330133,1.0494841288432237,-0.6627184831619237
-0.8350737154613042,0.8085541608806253,-0.4310645341273306,0.4682186417802302,-0.9911529273910707,0.22290333504591653,-0.6045411352163913,0.6949094306106435
-0.8350737154613042,-0.4091564949897189,-1.1292739084154664,0.7150272868672569,1.5586415638473137,1.320263520804128,-1.317392492273715,-1.5991891036017267
1.457903708149622,0.010997362659803101,1.29975634405478,0.30373257295253886,2.19609018665691,-0.17018091059881596,1.2495240759470883,-0.4306882110569362
0.8846593522468904,0.38336122927104843,0.8416226407240053,0.48573406481508846,0.28374431822812146,0.5013380090442687,0.6654888137200574,-0.04386818024873133
-0.8350737154613042,0.33605187463786923,-0.785110389661862,0.9463399677820655,0.28374431822812146,-1.300298116827422,-1.0177351375989139,-0.6900616106236962
0.3114149963441589,-0.7288806021218129,0.30818155234510225,0.38722273523862977,0.9211929410377176,-1.66062534200176,0.1727537115068734,-1.8105100736944741
-0.8350737154613042,-0.10330292007503025,-1.1948287898799217,0.4241570697844109,0.9211929410377176,-0.7106717483603231,-1.3710956979409767,-0.7834251208206182
2.0311480640523536,-0.2963203373766498,1.2740135378433175,-0.9178013999321734,-1.628601550200667,0.32117439645709966,2.5109267319681057,1.222253814586853
0.3114149963441589,-0.15941030713976329,0.011648985377833267,-0.8813773275006435,0.28374431822812146,-0.5796436664787457,0.5295218051637335,1.4761528478802164
-0.2618293595585726,-0.9101784460466602,-0.2811684182159451,-0.5508310740775546,0.9211929410377176,0.7142586421018321,-0.09413620541179361,-1.0160617399502456
-0.2618293595585726,-0.0008284713811879867,0.012777028521059108,1.1662694276320305,0.28374431822812146,-0.4486155845971681,-0.35814574942959054,-1.4023515282998371
-0.8350737154613042,-1.0891410611136654,-0.9900674198784176,-1.5336561987673016,-0.35370430458147467,0.5832305602202547,-0.834080567094129,0.670445656774026
-0.2618293595585726,-0.1142986252248108,-0.14197374857227718,0.7859561010689522,-0.9911529273910707,0.7470156625722265,-0.4013827196632399,-1.2067862726328664
-0.8350737154613042,-0.4556509965930489,-0.7811141895747238,-0.5245782885477492,1.5586415638473137,1.2547494798633392,-0.7773736673455234,-0.037439575569241976
-0.2618293595585726,-0.9228695636415182,-0.5430028980744737,-1.294357721805004,0.9211929410377176,-0.2356949515396047,-0.09558834949510552,0.49231910545590757
-0.8350737154613042,0.77739658315687,-0.32122816981761265,0.4332218469255581,0.28374431822812146,0.15738929410512778,-0.48521431889346867,0.6981161820173075
2.0311480640523536,-0.06547533662147147,0.6108202109491487,-1.0137697627877746,-0.35370430458147467,0.9271792751593956,1.6003214627931053,2.105761288786567
-0.8350737154613042,-0.920695211168408,-0.8761499100391885,-0.6461047431323234,-0.35370430458147467,-1.0054849325938724,-0.8798360672058478,-0.8876058019280222
-0.8350737154613042,-0.9819039187879125,-0.9548441005128223,-0.821452918963765,-0.35370430458147467,0.1410107838699306,-0.9569905454291621,-0.7314915975871251
1.457903708149622,0.12009496560455435,1.0631320108601026,0.17548972009264796,-0.35370430458147467,-0.3175875027155906,1.0885019676792422,-0.05247338091638227
-0.8350737154613042,2.145053933363145,-0.5756748494756773,2.4081983463686814,0.28374431822812146,1.5823196845672831,-0.9938558036165192,0.13621614605085547
-0.8350737154613042,-0.0783456717960225,-1.2096209642490268,-0.06416177106978213,1.5586415638473137,0.6978801318666349,-1.3710956979409767,-0.050634212280811365
-0.2618293595585726,-0.9990348517371381,-0.6550342945686223,-0.7716202195462177,0.9211929410377176,1.3366420310393252,-0.5279318662475899,-0.8623461184561916
0.8846593522468904,0.17187385112230263,0.4891384441325504,-0.42949036287656756,-0.35370430458147467,-0.8253213200067034,0.8520352516634969,1.153464724558048
-0.8350737154613042,1.1429125700118348,-0.9253226661768011,1.578911710071686,0.28374431822812146,1.5823196845672831,-1.1869562027813179,-0.24245343948472084
-0.8350737154613042,-0.6236597824672508,-0.5501627433154903,-0.10823883885907372,0.28374431822812146,-0.8580783404770977,-0.5935161296279113,-1.0506524559761354
-0.2618293595585726,-0.477297307769064,-0.28161928306851886,-0.764274394877707,-0.35370430458147467,-0.3175875027155906,0.014597909255911088,0.39750508436292326
2.0311480640523536,0.21992362424357695,2.560882924061071,0.3108009252893122,-0.35370430458147467,-1.0382419530642668,2.56487659331376,-0.07477696356165886
0.3114149963441589,0.268804576965484,-0.30609907866827935,0.22531554108689364,2.19609018665691,1.565941174332086,-0.41270513121096747,0.13947444022459388
-0.2618293595585726,0.5178076288780601,-0.15688424371700843,0.27917623440907124,0.28374431822812146,1.1237213979817617,-0.27057462475514243,0.4969413562096285
-0.2618293595585726,2.991632656485994,0.3487952343273768,2.412597148232294,0.9211929410377176,0.5013380090442687,-0.37087442674078247,1.0857029289057107
2.0311480640523536,0.11015834662059933,2.8831795608154502,0.6939186360930023,0.28374431822812146,-1.8080319341185347,2.500086040045154,-0.7537564965322764
-0.8350737154613042,0.6633928523952698,-1.0144302262746896,0.18209062913660767,0.28374431822812146,0.9271792751593956,-1.1676461685940236,0.9213326151939379
2.0311480640523536,-1.5679888842787713,0.5077535096444004,-1.2051044814646183,0.9211929410377176,-0.61240068694914,1.67963957566065,-1.621953811871801
-0.2618293595585726,0.4242513696001034,-0.29184761390870584,0.135651483533228,-0.35370430458147467,2.384866686091945,-0.3703873691642017,0.5660993180683205
0.8846593522468904,0.7654057207000926,0.8054377401542602,0.364228398731387,-0.9911529273910707,-0.6287791971843372,0.6961123833547014,0.7898898311266072
-0.8350737154613042,0.19878927105702196,-0.4244915007981307,0.09054737795153497,-0.35370430458147467,0.5832305602202547,-0.5036907962957291,0.2248958429476641
